url_start,url_end,diff_mean,diff_max,diff_min,diff_sum,qty_rel_all,reload_mean,process_order_mean
/secure/depsops.aspx,/secure/cardtocardtransfer/create.aspx,29.5,42,12,118,4,0.0,10.5
/secure/depsops.aspx,/secure/communication/messageslist.aspx,43.285714285714285,80,18,303,7,0.0,21.571428571428573
/secure/depsops.aspx,/secure/dcards.aspx,57.35470085470085,750,3,13421,234,0.0,11.55982905982906
/secure/depsops.aspx,/secure/depositallinclusive/new/create.aspx,64.59574468085107,301,2,3036,47,0.0,14.638297872340425
/secure/depsops.aspx,/secure/depositclose/create.aspx,27.666666666666668,45,10,83,3,0.0,27.0
/secure/depsops.aspx,/secure/depositcommon/complete.aspx,73.0,73,73,73,1,0.0,44.0
/secure/depsops.aspx,/secure/deps.aspx,36.976521164021165,823,1,111817,3024,0.0,10.880291005291005
/secure/depsops.aspx,/secure/depsarchive.aspx,80.5,247,10,1127,14,0.0,25.928571428571427
/secure/depsops.aspx,/secure/depsops.aspx,36.89060568603214,861,1,59689,1618,1.0,12.167490729295427
/secure/depsops.aspx,/secure/directory.aspx,45.785714285714285,130,3,641,14,0.0,8.928571428571429
/secure/depsops.aspx,/secure/documentreference/download.aspx,50.0,80,20,200,4,0.0,7.25
/secure/depsops.aspx,/secure/fps/create.aspx,30.125,80,9,241,8,0.0,4.25
/secure/depsops.aspx,/secure/fps/settings/main.aspx,15.0,15,15,15,1,0.0,5.0
/secure/depsops.aspx,/secure/government/search.aspx,64.0,98,31,256,4,0.0,14.25
/secure/depsops.aspx,/secure/informingsettings/select.aspx,73.0,73,73,73,1,0.0,37.0
/secure/depsops.aspx,/secure/insurance/list.aspx,75.0,341,16,525,7,0.0,20.571428571428573
/secure/depsops.aspx,/secure/intrabank/create.aspx,107.0,107,107,107,1,0.0,9.0
/secure/depsops.aspx,/secure/loans.aspx,20.0,31,6,60,3,0.0,8.0
/secure/depsops.aspx,/secure/main.aspx,2095.4236132630926,86358,1,6761932,3227,0.0,11.718004338394794
/secure/depsops.aspx,/secure/mkbtravel/main.aspx,39.0,39,39,39,1,0.0,5.0
/secure/depsops.aspx,/secure/news.aspx,46.56896551724138,769,1,2701,58,0.0,9.172413793103448
/secure/depsops.aspx,/secure/openaccount/create.aspx,48.0,84,12,96,2,0.0,12.5
/secure/depsops.aspx,/secure/opensavingsaccount/create.aspx,72.0,72,72,72,1,0.0,14.0
/secure/depsops.aspx,/secure/operations.aspx,64.76344086021506,1057,1,6023,93,0.0,19.161290322580644
/secure/depsops.aspx,/secure/ops.aspx,45.0,76,14,90,2,0.0,11.0
/secure/depsops.aspx,/secure/paymentcomplete.aspx,56.0,56,56,56,1,0.0,101.0
/secure/depsops.aspx,/secure/paymentform.aspx,47.880434782608695,478,4,8810,184,0.0,12.967391304347826
/secure/depsops.aspx,/secure/purposeloanaddrequestmobile/cardcreditchoice.aspx,1482.0,1482,1482,1482,1,0.0,2.0
/secure/depsops.aspx,/secure/servicepackages/list.aspx,41.0,68,22,205,5,0.0,11.4
/secure/depsops.aspx,/secure/systemsettings/selectsysoper.aspx,32.25,48,17,129,4,0.0,13.5
/secure/depsops.aspx,/secure/viewsettings.aspx,9.0,34,1,45,5,0.0,7.8
/secure/directory.aspx,/secure/accounts.aspx,11.11111111111111,22,2,100,9,0.0,15.222222222222221
/secure/directory.aspx,/secure/activatesecurecodescard/create.aspx,93.0,93,93,93,1,0.0,9.0
/secure/directory.aspx,/secure/approvedcreditforcard/list.aspx,16.8,24,3,84,5,0.0,19.0
/secure/directory.aspx,/secure/autopayments/all/list.aspx,19.857142857142858,83,1,139,7,0.0,16.142857142857142
/secure/directory.aspx,/secure/autopayments/all/select.aspx,24.444444444444443,102,1,220,9,0.0,30.555555555555557
/secure/directory.aspx,/secure/autopayments/list.aspx,18.473684210526315,74,3,351,19,0.0,44.526315789473685
/secure/directory.aspx,/secure/autopaymentsmobile/all/list.aspx,16.0,16,16,16,1,0.0,34.0
/secure/directory.aspx,/secure/bonusprogram/charitablepackage/compensate/info.aspx,5.0,5,5,5,1,0.0,18.0
/secure/directory.aspx,/secure/bonusprogram/charitablepackage/info.aspx,9.0,13,5,18,2,0.0,25.5
/secure/directory.aspx,/secure/bonusprogram/compensate/withdrawalcash.aspx,82.0,82,82,82,1,0.0,4.0
/secure/directory.aspx,/secure/bonusprogram/mkbbonus/main.aspx,14.76923076923077,42,1,192,13,0.0,18.46153846153846
/secure/directory.aspx,/secure/cardoperations.aspx,12.548387096774194,85,1,389,31,0.0,18.193548387096776
/secure/directory.aspx,/secure/cardtocardtransboundary/create.aspx,18.0,18,18,18,1,0.0,5.0
/secure/directory.aspx,/secure/cardtocardtransfer/complete.aspx,5.0,5,5,5,1,0.0,13.0
/secure/directory.aspx,/secure/cardtocardtransfer/create.aspx,39.8,82,18,199,5,0.0,19.4
/secure/directory.aspx,/secure/communication/messageslist.aspx,27.0,27,27,27,1,0.0,16.0
/secure/directory.aspx,/secure/dcards.aspx,25.509090909090908,272,3,1403,55,0.0,17.509090909090908
/secure/directory.aspx,/secure/depositallinclusive/new/create.aspx,36.0,36,36,36,1,0.0,22.0
/secure/directory.aspx,/secure/depositcommon/create.aspx,5.0,5,5,5,1,0.0,18.0
/secure/directory.aspx,/secure/deps.aspx,29.214285714285715,87,2,409,14,0.0,23.928571428571427
/secure/directory.aspx,/secure/depsops.aspx,8.0,8,8,8,1,0.0,10.0
/secure/directory.aspx,/secure/directory.aspx,21.607538802660756,553,1,19490,902,1.0,21.811529933481154
/secure/directory.aspx,/secure/documentreference/download.aspx,2.0,2,2,2,1,0.0,8.0
/secure/directory.aspx,/secure/fps/create.aspx,48.142857142857146,263,6,674,14,0.0,39.5
/secure/directory.aspx,/secure/fps/settings/account/confirmation.aspx,6.0,6,6,6,1,0.0,56.0
/secure/directory.aspx,/secure/fps/settings/main.aspx,21.0,21,21,21,1,0.0,9.0
/secure/directory.aspx,/secure/giszkh/complete.aspx,3.0,3,3,3,1,0.0,34.0
/secure/directory.aspx,/secure/giszkh/paymentsearch.aspx,10.755813953488373,142,2,925,86,0.0,26.127906976744185
/secure/directory.aspx,/secure/government/search.aspx,22.4,55,7,336,15,0.0,13.266666666666667
/secure/directory.aspx,/secure/info.aspx,19.62162162162162,145,1,726,37,0.0,28.81081081081081
/secure/directory.aspx,/secure/insurance/insuranceinfo.aspx,33.0,33,33,33,1,0.0,20.0
/secure/directory.aspx,/secure/insurance/list.aspx,23.333333333333332,40,1,70,3,0.0,21.333333333333332
/secure/directory.aspx,/secure/intrabank/create.aspx,14.0,14,14,14,1,0.0,229.0
/secure/directory.aspx,/secure/loans.aspx,2.0,2,2,2,1,0.0,15.0
/secure/directory.aspx,/secure/main.aspx,5112.078891257996,85633,1,2397565,469,0.0,19.34328358208955
/secure/directory.aspx,/secure/moscowenergomarket/complete.aspx,1.25,2,1,5,4,0.0,19.25
/secure/directory.aspx,/secure/moscowenergomarket/confirmation.aspx,5.0,5,5,5,1,0.0,47.0
/secure/directory.aspx,/secure/moscowenergomarket/create.aspx,6.663667820069204,270,1,9629,1445,0.0,16.890657439446368
/secure/directory.aspx,/secure/moscowregionhomepay/create.aspx,12.013651877133105,222,1,3520,293,0.0,15.634812286689419
/secure/directory.aspx,/secure/news.aspx,60.0,553,1,780,13,0.0,22.23076923076923
/secure/directory.aspx,/secure/operations.aspx,18.080645161290324,112,1,1121,62,0.0,24.64516129032258
/secure/directory.aspx,/secure/ops.aspx,7.5,10,5,15,2,0.0,11.5
/secure/directory.aspx,/secure/ordercash.aspx,20.0,20,20,20,1,0.0,7.0
/secure/directory.aspx,/secure/paymentcomplete.aspx,7.0,10,3,28,4,0.0,19.25
/secure/directory.aspx,/secure/paymentconfirmation.aspx,110.0,110,110,110,1,0.0,104.0
/secure/directory.aspx,/secure/paymentform.aspx,35.782805429864254,403,1,7908,221,0.0,20.88235294117647
/secure/directory.aspx,/secure/paymentservices/complete.aspx,10.43939393939394,100,1,689,66,0.0,19.71212121212121
/secure/directory.aspx,/secure/paymentservices/create.aspx,20.220787401574803,785,1,64201,3175,0.0,33.01448818897638
/secure/directory.aspx,/secure/purposeloanaddrequest/calculator.aspx,10.0,14,6,20,2,0.0,27.0
/secure/directory.aspx,/secure/purposeloanaddrequestmobile/cardcreditchoice.aspx,46094.0,46094,46094,46094,1,0.0,11.0
/secure/directory.aspx,/secure/repaymentofcreditsways.aspx,4.0,6,2,16,4,0.0,29.25
/secure/directory.aspx,/secure/servicepackages/list.aspx,25.666666666666668,47,11,77,3,0.0,12.333333333333334
/secure/directory.aspx,/secure/singlepaymentdocument/complete.aspx,3.6,7,1,18,5,0.0,18.2
/secure/directory.aspx,/secure/singlepaymentdocument/create.aspx,7.81404958677686,470,1,13237,1694,0.0,16.200118063754427
/secure/directory.aspx,/secure/stateservices/create.aspx,30.4,185,5,608,20,0.0,13.7
/secure/directory.aspx,/secure/systemsettings/selectsysoper.aspx,21.0,28,14,42,2,0.0,17.5
/secure/directory.aspx,/secure/transferbyphone/create.aspx,41.0,41,41,41,1,0.0,4.0
/secure/directory.aspx,/secure/uralring/create.aspx,17.212598425196852,139,1,2186,127,0.0,17.401574803149607
/secure/disagreements/confirmation.aspx,/secure/communication/messageslist.aspx,98.0,98,98,98,1,0.0,17.0
/secure/disagreements/confirmation.aspx,/secure/dcards.aspx,112.0,112,112,112,1,0.0,39.0
/secure/disagreements/confirmation.aspx,/secure/directory.aspx,68.0,68,68,68,1,0.0,12.0
/secure/disagreements/confirmation.aspx,/secure/disagreements/confirmation.aspx,3.0,3,3,3,1,1.0,15.0
/secure/disagreements/confirmation.aspx,/secure/disagreements/create.aspx,18.0,18,18,18,1,0.0,19.0
/secure/disagreements/confirmation.aspx,/secure/main.aspx,248.30769230769232,2272,32,3228,13,0.0,19.23076923076923
/secure/disagreements/confirmation.aspx,/secure/operations.aspx,49.0,49,49,49,1,0.0,5.0
/secure/disagreements/create.aspx,/secure/dcards.aspx,412.0,412,412,412,1,0.0,12.0
/secure/disagreements/create.aspx,/secure/disagreements/confirmation.aspx,233.38888888888889,532,16,4201,18,0.0,17.944444444444443
/secure/disagreements/create.aspx,/secure/disagreements/create.aspx,310.0,578,42,620,2,1.0,21.0
/secure/disagreements/create.aspx,/secure/disagreements/intro.aspx,35.142857142857146,105,11,246,7,0.0,23.714285714285715
/secure/disagreements/create.aspx,/secure/main.aspx,4174.0,19242,397,25044,6,0.0,20.5
/secure/disagreements/create.aspx,/secure/operations.aspx,276.0,276,276,276,1,0.0,14.0
/secure/disagreements/intro.aspx,/secure/bonusprogram/mkbbonus/main.aspx,19.0,19,19,19,1,0.0,6.0
/secure/disagreements/intro.aspx,/secure/cardoperations.aspx,14.153846153846153,43,1,368,26,0.0,15.961538461538462
/secure/disagreements/intro.aspx,/secure/dcards.aspx,323.0,323,323,323,1,0.0,4.0
/secure/disagreements/intro.aspx,/secure/deps.aspx,18.0,18,18,18,1,0.0,32.0
/secure/disagreements/intro.aspx,/secure/disagreements/create.aspx,13.6875,50,2,438,32,0.0,18.6875
/secure/disagreements/intro.aspx,/secure/disagreements/intro.aspx,21.333333333333332,42,1,64,3,1.0,26.0
/secure/disagreements/intro.aspx,/secure/fps/create.aspx,39.0,39,39,39,1,0.0,18.0
/secure/disagreements/intro.aspx,/secure/main.aspx,2218.5806451612902,47821,3,68776,31,0.0,22.483870967741936
/secure/documentreference/download.aspx,/secure/accounts.aspx,58.857142857142854,585,1,824,14,0.0,16.285714285714285
/secure/documentreference/download.aspx,/secure/approvedcreditforcard/list.aspx,54.5,152,10,218,4,0.0,10.75
/secure/documentreference/download.aspx,/secure/autopayments/all/select.aspx,86.66666666666667,170,15,260,3,0.0,10.0
/secure/documentreference/download.aspx,/secure/autopayments/list.aspx,19.0,19,19,19,1,0.0,316.0
/secure/documentreference/download.aspx,/secure/cardoperations.aspx,166.6,663,2,833,5,0.0,37.4
/secure/documentreference/download.aspx,/secure/cardtocardtransfer/create.aspx,19.0,19,19,19,1,0.0,11.0
/secure/documentreference/download.aspx,/secure/communication/messageslist.aspx,163.0,683,8,978,6,0.0,19.166666666666668
/secure/documentreference/download.aspx,/secure/communication/messageslistmobile.aspx,1738.0,1738,1738,1738,1,0.0,8.0
/secure/documentreference/download.aspx,/secure/dcards.aspx,105.34615384615384,792,4,2739,26,0.0,33.53846153846154
/secure/documentreference/download.aspx,/secure/deps.aspx,54.09090909090909,477,5,1190,22,0.0,16.09090909090909
/secure/documentreference/download.aspx,/secure/depsops.aspx,74.0,74,74,74,1,0.0,6.0
/secure/documentreference/download.aspx,/secure/documentreference/download.aspx,30.546511627906977,262,1,2627,86,1.0,14.883720930232558
/secure/documentreference/download.aspx,/secure/fps/complete.aspx,1.0,1,1,1,1,0.0,39.0
/secure/documentreference/download.aspx,/secure/fps/settings/main.aspx,214.0,214,214,214,1,0.0,17.0
/secure/documentreference/download.aspx,/secure/loans.aspx,27.4,44,8,137,5,0.0,10.8
/secure/documentreference/download.aspx,/secure/main.aspx,10904.272727272728,85502,3,839629,77,0.0,21.974025974025974
/secure/documentreference/download.aspx,/secure/news.aspx,76.0,261,6,684,9,0.0,27.0
/secure/documentreference/download.aspx,/secure/operations.aspx,18.7,58,5,187,10,0.0,23.2
/secure/documentreference/download.aspx,/secure/ops.aspx,8.0,8,8,8,1,0.0,4.0
/secure/documentreference/download.aspx,/secure/paymentform.aspx,91.0,105,77,182,2,0.0,23.0
/secure/documentreference/download.aspx,/secure/purposeloanaddrequestmobile/cardcreditchoice.aspx,13314.0,13314,13314,13314,1,0.0,12.0
/secure/documentreference/download.aspx,/secure/servicepackages/list.aspx,15.5,16,15,31,2,0.0,12.0
/secure/documentreference/download.aspx,/secure/stateservices/create.aspx,52.0,52,52,52,1,0.0,14.0
/secure/documentreference/download.aspx,/secure/subscribe/list.aspx,144.5,257,32,289,2,0.0,4.5
/secure/documentreference/download.aspx,/secure/systemsettings/selectsysoper.aspx,34.5,82,7,138,4,0.0,9.25
/secure/earlyrepaymentloan/complete.aspx,/secure/accounts.aspx,10.5,11,10,21,2,0.0,14.5
/secure/earlyrepaymentloan/complete.aspx,/secure/dcards.aspx,58.0,116,11,232,4,0.0,14.5
/secure/earlyrepaymentloan/complete.aspx,/secure/deps.aspx,4.0,4,4,4,1,0.0,52.0
/secure/earlyrepaymentloan/complete.aspx,/secure/earlyrepaymentloan/create.aspx,27.0,53,1,54,2,0.0,33.0
/secure/earlyrepaymentloan/complete.aspx,/secure/loans.aspx,25.555555555555557,59,6,230,9,0.0,15.11111111111111
/secure/earlyrepaymentloan/complete.aspx,/secure/main.aspx,6650.914285714286,81937,2,465564,70,0.0,27.057142857142857
/secure/earlyrepaymentloan/complete.aspx,/secure/operations.aspx,32.1,108,3,321,10,0.0,23.6
/secure/earlyrepaymentloan/complete.aspx,/secure/paymentform.aspx,23.0,28,16,69,3,0.0,50.333333333333336
/secure/earlyrepaymentloan/confirmation.aspx,/secure/accounts.aspx,35.333333333333336,41,24,106,3,0.0,9.333333333333334
/secure/earlyrepaymentloan/confirmation.aspx,/secure/earlyrepaymentloan/complete.aspx,32.2,259,9,3542,110,0.0,23.545454545454547
/secure/earlyrepaymentloan/confirmation.aspx,/secure/earlyrepaymentloan/create.aspx,24.4,54,15,122,5,0.0,11.4
/secure/earlyrepaymentloan/confirmation.aspx,/secure/loans.aspx,569.5,843,296,1139,2,0.0,39.5
/secure/earlyrepaymentloan/confirmation.aspx,/secure/main.aspx,26177.0,49333,137,78531,3,0.0,30.0
/secure/earlyrepaymentloan/create.aspx,/secure/accounts.aspx,43.5,60,27,87,2,0.0,22.5
/secure/earlyrepaymentloan/create.aspx,/secure/communication/messageslist.aspx,156.0,156,156,156,1,0.0,24.0
/secure/earlyrepaymentloan/create.aspx,/secure/dcards.aspx,46.5,141,10,651,14,0.0,27.285714285714285
/secure/earlyrepaymentloan/create.aspx,/secure/deps.aspx,73.0,73,73,73,1,0.0,66.0
/secure/earlyrepaymentloan/create.aspx,/secure/earlyrepaymentloan/confirmation.aspx,51.614754098360656,206,9,6297,122,0.0,22.229508196721312
/secure/earlyrepaymentloan/create.aspx,/secure/earlyrepaymentloan/create.aspx,83.0,316,3,498,6,1.0,26.333333333333332
/secure/earlyrepaymentloan/create.aspx,/secure/loans.aspx,93.3076923076923,389,10,1213,13,0.0,49.15384615384615
/secure/earlyrepaymentloan/create.aspx,/secure/main.aspx,9822.105263157895,77535,2,373240,38,0.0,29.342105263157894
/secure/earlyrepaymentloan/create.aspx,/secure/news.aspx,10.0,10,10,10,1,0.0,21.0
/secure/earlyrepaymentloan/create.aspx,/secure/operations.aspx,57.2,127,7,286,5,0.0,28.4
/secure/earlyrepaymentloan/create.aspx,/secure/repaymentofcreditsways.aspx,41.27272727272727,131,1,908,22,0.0,24.5
/secure/earlyrepaymentloanmobile/create.aspx,/secure/earlyrepaymentloanmobile/confirmation.aspx,27.0,27,27,27,1,0.0,1.0
/secure/earlyrepaymentloanmobile/create.aspx,/secure/earlyrepaymentloanmobile/create.aspx,74.5,111,35,298,4,1.0,1.5
/secure/earlyrepaymentloanmobile/create.aspx,/secure/purposeloanaddrequestmobile/calculator.aspx,399.0,399,399,399,1,0.0,1.0
/secure/expenseslimits/complete.aspx,/secure/accounts.aspx,20.0,20,20,20,1,0.0,25.0
/secure/expenseslimits/complete.aspx,/secure/cardtocardtransfer/create.aspx,14.0,14,14,14,1,0.0,8.0
/secure/expenseslimits/complete.aspx,/secure/dcards.aspx,39.05555555555556,404,2,1406,36,0.0,24.944444444444443
/secure/expenseslimits/complete.aspx,/secure/deps.aspx,28.0,33,23,56,2,0.0,13.5
/secure/expenseslimits/complete.aspx,/secure/directory.aspx,19.0,26,12,38,2,0.0,6.5
/secure/expenseslimits/complete.aspx,/secure/expenseslimits/complete.aspx,85.0,85,85,85,1,1.0,11.0
/secure/expenseslimits/complete.aspx,/secure/expenseslimits/create.aspx,63.75,216,6,510,8,0.0,14.375
/secure/expenseslimits/complete.aspx,/secure/fps/create.aspx,11.5,27,5,69,6,0.0,37.5
/secure/expenseslimits/complete.aspx,/secure/main.aspx,2142.9836065573772,74693,1,130722,61,0.0,26.983606557377048
/secure/expenseslimits/complete.aspx,/secure/paymentform.aspx,18.0,18,18,18,1,0.0,47.0
/secure/expenseslimits/confirmation.aspx,/secure/expenseslimits/complete.aspx,25.34351145038168,183,8,3320,131,0.0,23.83969465648855
/secure/expenseslimits/confirmation.aspx,/secure/expenseslimits/confirmation.aspx,1.0,1,1,2,2,1.0,10.0
/secure/expenseslimits/confirmation.aspx,/secure/expenseslimits/create.aspx,18.333333333333332,20,16,55,3,0.0,28.666666666666668
/secure/expenseslimits/confirmation.aspx,/secure/main.aspx,3930.0,3930,3930,3930,1,0.0,11.0
/secure/expenseslimits/create.aspx,/secure/accounts.aspx,25.6,37,6,128,5,0.0,29.2
/secure/expenseslimits/create.aspx,/secure/activatesecurecodescard/create.aspx,15.0,15,15,15,1,0.0,12.0
/secure/expenseslimits/create.aspx,/secure/auditevents.aspx,20.0,20,20,20,1,0.0,8.0
/secure/expenseslimits/create.aspx,/secure/autopayments/all/select.aspx,55.0,174,6,220,4,0.0,92.0
/secure/expenseslimits/create.aspx,/secure/bonusprogram/compensate/withdrawalcash.aspx,37.0,37,37,37,1,0.0,49.0
/secure/expenseslimits/create.aspx,/secure/cardareaaction/create.aspx,16.11111111111111,25,7,145,9,0.0,24.444444444444443
/secure/expenseslimits/create.aspx,/secure/cardoperations.aspx,27.695652173913043,285,2,637,23,0.0,26.08695652173913
/secure/expenseslimits/create.aspx,/secure/cardsmsinforming/connect/create.aspx,8.0,8,8,8,1,0.0,21.0
/secure/expenseslimits/create.aspx,/secure/cardsmsinforming/disconnect/confirmation.aspx,4.0,4,4,4,1,0.0,28.0
/secure/expenseslimits/create.aspx,/secure/cardsmsinforming/disconnect/create.aspx,1.0,1,1,2,2,0.0,11.5
/secure/expenseslimits/create.aspx,/secure/cardtocardtransfer/create.aspx,21.5,25,18,43,2,0.0,22.0
/secure/expenseslimits/create.aspx,/secure/communication/messageslistmobile.aspx,8618.0,8618,8618,8618,1,0.0,17.0
/secure/expenseslimits/create.aspx,/secure/dcards.aspx,30.035714285714285,370,2,1682,56,0.0,24.535714285714285
/secure/expenseslimits/create.aspx,/secure/deps.aspx,13.428571428571429,30,2,94,7,0.0,30.714285714285715
/secure/expenseslimits/create.aspx,/secure/directory.aspx,20.0,20,20,20,1,0.0,38.0
/secure/expenseslimits/create.aspx,/secure/expenseslimits/confirmation.aspx,36.62222222222222,448,3,4944,135,0.0,22.83703703703704
/secure/expenseslimits/create.aspx,/secure/fps/create.aspx,19.666666666666668,32,8,118,6,0.0,31.666666666666668
/secure/expenseslimits/create.aspx,/secure/intrabank/create.aspx,30.0,30,30,30,1,0.0,25.0
/secure/expenseslimits/create.aspx,/secure/loans.aspx,53.0,53,53,53,1,0.0,39.0
/secure/expenseslimits/create.aspx,/secure/main.aspx,12418.736842105263,83875,5,471912,38,0.0,24.42105263157895
/secure/expenseslimits/create.aspx,/secure/news.aspx,5.0,5,5,5,1,0.0,9.0
/secure/expenseslimits/create.aspx,/secure/paymentform.aspx,30.25,36,23,121,4,0.0,18.75
